bom_id,title,total_gross,theaters,release_date,year
rl2555807233,Haunted Castle,"$13,651,656",10,Feb 23,2004
rl1534690817,A Very Long Engagement,"$6,524,389",219,Nov 26,2004
rl1836680705,Vera Drake,"$3,775,283",97,Oct 8,2004
rl7636481,Thérèse: The Story of Saint Thérèse of Lisieux,"$2,627,016",65,Oct 1,2004
rl1581614593,Bad Education,"$5,211,842",106,Nov 19,2004
rl3881141761,Ghosts of the Abyss,"$17,040,871",97,Apr 11,2004
rl1768916481,Saints and Soldiers,"$1,310,470",37,Aug 6,2004
rl3111093761,Santa vs. the Snowman 3D,"$1,926,034",24,Oct 22,2004
rl209356289,The Work and the Glory,"$3,347,647",112,Nov 24,2004
rl2337375745,Encounter in the Third Dimension,"$7,195,792",16,Feb 26,2004
rl3326379521,Beyond the Sea,"$6,318,709",383,Dec 17,2004
rl1600161281,The Machinist,"$1,082,715",72,Oct 22,2004
rl3430057473,Swades,"$1,223,240",74,Dec 17,2004
rl2288158209,Million Dollar Baby,"$100,492,203","2,375",Dec 15,2004
rl4100752897,Rosenstrasse,"$734,519",24,Jul 30,2004
rl1735230977,Red Lights,"$673,828",29,Aug 20,2004
rl2725611009,Tarnation,"$592,014",22,Oct 6,2004
rl7243265,Seducing Doctor Lewis,"$489,838",15,Jun 16,2004
rl2304148993,Head in the Clouds,"$398,278",47,Sep 17,2004
rl3259008513,Alien Adventure,"$8,959,784",10,Aug 20,2004
rl1162446337,The Brown Bunny,"$366,301",19,Aug 27,2004
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2004
rl4065428993,Enduring Love,"$358,362",56,Oct 29,2004
rl1984529921,"Broadway: The Golden Age, by the Legends Who Were There","$353,580",14,Jun 11,2004
rl3531245057,Zelary,"$330,033",21,Sep 17,2004
rl759727617,Callas Forever,"$446,955",16,Nov 5,2004
rl240682497,Hotel Rwanda,"$23,530,892",824,Dec 22,2004
rl1129022977,China: The Panda Adventure,"$3,921,642",21,Jun 9,2004
rl2186774017,Guiana 1838,"$227,241",16,Sep 24,2004
rl829720065,Testosterone,"$185,078",4,Sep 10,2004
rl1668711937,Two Men Went to War,"$150,208",4,Mar 26,2004
rl2403698177,Baptists at Our Barbecue,"$173,306",13,Oct 8,2004
rl2522777089,Lightning in a Bottle,"$201,711",21,Oct 22,2004
rl494568961,The Woodsman,"$1,576,231",84,Dec 24,2004
rl997099009,The Sea Inside,"$2,104,923",99,Dec 17,2004
rl1096320513,Howard Zinn: You Can't Be Neutral on a Moving Train,"$122,011",4,Jun 18,2004
rl91588097,In Good Company,"$45,806,659","1,963",Dec 29,2004
rl2942928385,Paper Clips,"$1,121,744",43,Nov 24,2004
rl1650820609,Moolaadé,"$215,646",4,Oct 15,2004
rl1567327745,Postmen in the Mountains,"$203,975",7,Dec 25,2004
rl4098852353,Uzak,"$96,293",2,Mar 12,2004
rl1380484609,Carlos Castaneda: Enigma of a Sorcerer,"$107,040",2,Mar 5,2004
rl222529025,Almost Peaceful,"$106,184",3,Aug 20,2004
rl3948971521,Malevolence,"$127,287",10,Sep 10,2004
rl2371323393,Guerrilla: The Taking of Patty Hearst,"$105,054",9,Nov 26,2004
rl1397523969,Days of Being Wild,"$146,310",4,Nov 19,2004
rl4049307137,The Inheritance,"$68,215",2,Jul 9,2004
rl308905473,Notre musique,"$139,922",8,Nov 24,2004
rl577865217,Short Cut to Nirvana: Kumbh Mela,"$381,225",3,Oct 22,2004
rl1900643841,Bright Leaves,"$77,888",4,Aug 25,2004
rl675579393,Bear Cub,"$100,133",4,Nov 5,2004
rl3579545089,In the Realms of the Unreal,"$417,120",13,Dec 22,2004
rl1249347073,The Tracker,"$55,188",2,Jan 16,2004
rl4049569281,L.A. Twister,"$54,000",4,Aug 13,2004
rl2873525761,Born Into Brothels: Calcutta's Red Light Kids,"$3,515,061",127,Dec 8,2004
rl73565697,The Merchant of Venice,"$3,765,585",107,Dec 29,2004
rl3430319617,Untold Scandal,"$63,332",8,Oct 13,2004
rl1950975489,Brother to Brother,"$80,906",3,Nov 5,2004
rl3010364929,Sex Is Comedy,"$40,470",4,Oct 20,2004
rl1349879297,A Tale of Two Sisters,"$72,541",9,Dec 3,2004
rl2641987073,Vodka Lemon,"$66,361",3,Oct 8,2004
rl3779298817,Anatomy of Hell,"$34,506",3,Sep 24,2004
rl812484097,The Raspberry Reich,"$31,211",1,Sep 24,2004
rl4266952193,"Goodbye, Dragon Inn","$35,120",3,Sep 17,2004
rl4232218113,The Assassination of Richard Nixon,"$708,776",59,Dec 29,2004
rl1866630657,Apollo 13,"$1,766,621",19,Sep 20,2004
rl55805441,Fear and Trembling,"$126,684",3,Nov 19,2004
rl3531310593,WMD: Weapons of Mass Deception,"$30,210",4,Dec 3,2004
rl22971905,La petite Lili,"$34,634",1,Nov 12,2004
rl2018674177,Ae Fond Kiss,"$30,148",2,Nov 26,2004
rl3024127489,After Midnight,"$50,469",3,Dec 3,2004
rl157320705,A Love Song for Bobby Long,"$164,308",24,Dec 29,2004
rl326272513,Straight-Jacket,"$45,497",4,Nov 26,2004
rl2941289985,Face,"$108,151",4,Oct 15,2004
rl2907735553,Fabled,"$31,425",3,Dec 10,2004
rl2507834881,You I Love,"$60,815",4,Nov 19,2004
rl2910488065,Yes Nurse! No Nurse!,"$13,325",2,Sep 3,2004
rl2021361153,Who Killed Bambi?,"$14,532",1,Nov 12,2004
rl391087617,The Deserted Station,"$18,867",1,Jul 2,2004
rl1349617153,A Silent Love,"$14,389",3,Oct 29,2004
rl1114998273,A Talking Picture,"$20,237",2,Dec 10,2004
rl1633388033,Imaginary Heroes,"$228,767",24,Dec 17,2004
rl1416726017,Silent Waters,"$7,384",1,Oct 8,2004
rl610502145,Manna from Heaven,"$505,675",33,Aug 2,2004
rl661227009,L'autre monde,"$2,494",1,Aug 6,2004
rl3983640065,Sky Blue,"$74,663",5,Dec 31,2004
rl3959457281,A Grin Without A Cat,"$43,616",1,May 1,2004
rl1466664449,Harry Potter and the Goblet of Fire,"$290,013,036","3,858",Nov 18,2005
rl2623833601,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","$291,710,957","3,853",Dec 9,2005
rl1331463681,King Kong,"$218,080,025","3,627",Dec 14,2005
rl1615562241,Chicken Little,"$135,386,665","3,658",Nov 4,2005
rl3665397249,Walk the Line,"$119,519,402","3,160",Nov 18,2005
rl877823489,Flightplan,"$89,707,299","3,424",Sep 23,2005
rl2322564609,Saw II,"$87,039,965","2,949",Oct 28,2005
rl3646588417,Jarhead,"$62,658,220","2,448",Nov 4,2005
rl3782837761,Wallace & Gromit: The Curse of the Were-Rabbit,"$56,110,897","3,656",Oct 5,2005
rl1985316353,Fun with Dick and Jane,"$110,332,737","3,239",Dec 21,2005
rl1817019905,Crash,"$54,580,300","1,905",May 6,2005
rl3933898241,"Yours, Mine & Ours","$53,412,862","3,210",Nov 23,2005
rl256607745,Cheaper by the Dozen 2,"$82,571,173","3,211",Dec 21,2005
rl696092161,The Legend of Zorro,"$46,464,023","3,520",Oct 28,2005
rl4082140673,The Family Stone,"$60,062,868","2,469",Dec 16,2005
rl108365313,Syriana,"$50,824,620","1,775",Nov 23,2005
rl273647105,Derailed,"$36,024,076","2,447",Nov 11,2005
rl2389411329,Pride & Prejudice,"$38,405,088","1,335",Nov 11,2005
rl4099638785,In Her Shoes,"$32,880,591","2,840",Oct 7,2005
rl3142485505,Dreamer: Inspired by a True Story,"$32,751,093","2,735",Oct 21,2005
rl2271053313,Just Friends,"$32,619,671","2,505",Nov 23,2005
rl2556003841,A History of Violence,"$31,504,633","1,348",Sep 23,2005
rl4149577217,Get Rich or Die Tryin',"$30,985,352","1,666",Nov 9,2005
rl223512065,The Fog,"$29,550,869","2,972",Oct 14,2005
rl2557314561,Rent,"$29,077,547","2,437",Nov 23,2005
rl3715794433,Zathura: A Space Adventure,"$29,258,869","3,232",Nov 11,2005
rl509773313,Memoirs of a Geisha,"$57,490,508","1,654",Dec 9,2005
rl1212188161,Æon Flux,"$25,874,337","2,608",Dec 2,2005
rl3228337665,Rumor Has It...,"$43,000,262","2,815",Dec 25,2005
rl3545531905,"Good Night, and Good Luck.","$31,558,003",929,Oct 7,2005
rl341476865,Into the Blue,"$18,801,234","2,789",Sep 30,2005
rl1061848577,North Country,"$18,337,722","2,555",Oct 21,2005
rl2943124993,Roll Bounce,"$17,380,866","1,661",Sep 23,2005
rl510428673,The Ringer,"$35,428,675","1,853",Dec 23,2005
rl1833534977,Brokeback Mountain,"$83,043,761","2,089",Dec 9,2005
rl3362096641,Munich,"$47,403,685","1,498",Dec 23,2005
rl2118682113,Capote,"$28,750,530","1,239",Sep 30,2005
rl3363538433,Wolf Creek,"$16,188,180","1,761",Dec 25,2005
rl544310785,Shopgirl,"$10,284,523",493,Oct 21,2005
rl309036545,The Polar Express,"$10,900,597",66,Nov 23,2005
rl3328935425,The Producers,"$19,398,532",978,Dec 16,2005
rl3242231297,Aliens of the Deep,"$8,968,684",27,Jan 28,2005
rl3866134017,Space Station 3D,"$93,383,953",64,Apr 19,2005
rl3091367425,The Aristocrats,"$6,377,461",234,Jul 29,2005
rl2791343617,Magnificent Desolation: Walking on the Moon 3D,"$34,137,524",82,Sep 23,2005
rl1836287489,The Squid and the Whale,"$7,372,734",151,Oct 5,2005
rl3128657409,Wild Safari - A South African Adventure,"$16,621,530",21,Apr 8,2005
rl2942076417,Kiss Kiss Bang Bang,"$4,243,756",226,Oct 21,2005
rl3095102977,The Wild Parrots of Telegraph Hill,"$3,058,527",67,Feb 9,2005
rl2638841345,Bugs!,"$19,063,544",33,Mar 12,2005
rl2423752193,T-Rex: Back to the Cretaceous,"$53,354,743",38,Oct 23,2005
rl2555807233,Haunted Castle,"$13,651,656",10,Feb 23,2005
rl2120910337,Pulse: A Stomp Odyssey,"$10,086,514",16,Oct 11,2005
rl1698727425,Adrenaline Rush: The Science of Risk,"$10,994,028",17,Oct 18,2005
rl242910721,The Work and the Glory II: American Zion,"$2,025,032",206,Oct 21,2005
rl913933825,Ushpizin,"$1,400,666",48,Oct 19,2005
rl1799652865,Bee Season,"$1,180,560",277,Nov 11,2005
rl794658305,Sarah Silverman: Jesus Is Magic,"$1,324,339",57,Nov 11,2005
rl3127870977,Santa vs. the Snowman 3D,"$1,222,538",32,Oct 31,2005
rl2523497985,Paradise Now,"$1,457,843",65,Oct 28,2005
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2005
rl7636481,Thérèse: The Story of Saint Thérèse of Lisieux,"$2,627,016",65,Oct 1,2005
rl3024651777,Casanova,"$11,304,403","1,011",Dec 25,2005
rl2923791873,Balzac and the Little Chinese Seamstress,"$666,327",22,Jul 29,2005
rl189171201,Bluff Master,"$722,847",46,Dec 16,2005
rl3815343617,The Passenger,"$620,155",24,Oct 28,2005
rl2170783233,Match Point,"$23,151,529",512,Dec 28,2005
rl3007677953,Ballets Russes,"$815,848",21,Oct 26,2005
rl3900278273,A Wake in Providence,"$403,069",7,Apr 15,2005
rl4049962497,Mrs. Henderson Presents,"$11,036,366",522,Dec 9,2005
rl1701283329,Nine Lives,"$478,830",33,Oct 14,2005
rl3343287809,Breakfast on Pluto,"$828,699",125,Nov 16,2005
rl3561915905,The Dying Gaul,"$342,747",24,Nov 4,2005
rl3259008513,Alien Adventure,"$8,959,784",10,Aug 20,2005
rl2739635713,Christmas in the Clouds,"$279,225",27,Nov 4,2005
rl3178726913,Transamerica,"$9,015,303",656,Dec 2,2005
rl945587713,The Keeper: The Legend of Omar Khayyam,"$225,863",5,Jun 10,2005
rl1062831617,Hellbent,"$183,066",11,Sep 16,2005
rl1063683585,New York Doll,"$219,672",11,Oct 28,2005
rl3413542401,The Untold Story of Emmett Louis Till,"$204,956",10,Aug 17,2005
rl3309929985,Caché,"$3,647,381",90,Dec 23,2005
rl476743169,Protocols of Zion,"$178,875",10,Oct 21,2005
rl595297793,The White Countess,"$1,669,971",67,Dec 21,2005
rl290293249,Côte d'Azur,"$141,039",11,Sep 9,2005
rl1920435713,Touch the Sound: A Sound Journey with Evelyn Glennie,"$176,801",9,Sep 7,2005
rl491030017,Beautiful Boxer,"$133,920",5,Jan 21,2005
rl544704001,Tony Takitani,"$129,783",5,Jun 24,2005
rl3159721473,Garçon stupide,"$151,702",4,Sep 16,2005
rl3345253889,The New World,"$12,712,093",811,Dec 25,2005
rl778339841,Music from the Inside Out,"$141,504",4,Apr 22,2005
rl2337375745,Encounter in the Third Dimension,"$7,195,792",16,Feb 26,2005
rl1900840449,Darwin's Nightmare,"$203,746",6,Aug 3,2005
rl1869252097,Pure,"$102,471",3,Jun 10,2005
rl2807399937,Gay Sex in the 70s,"$249,565",5,Nov 4,2005
rl1885439489,Loggerheads,"$115,314",9,Oct 14,2005
rl1346995713,Brooklyn Lobster,"$138,267",5,Nov 4,2005
rl812549633,Searching for the Wrong-Eyed Jesus,"$79,916",6,Jul 13,2005
rl4117071361,Mrs. Palfrey at the Claremont,"$1,720,953",22,Nov 25,2005
rl1547994625,Before the Fall,"$144,254",4,Oct 7,2005
rl125142529,The Syrian Bride,"$380,505",4,Nov 16,2005
rl1363445249,Be Here to Love Me: A Film About Townes Van Zandt,"$129,988",5,Dec 2,2005
rl172918273,Dorian Blues,"$72,234",5,Sep 23,2005
rl1096058369,God's Sandbox,"$51,246",3,Jul 29,2005
rl4098262529,The Boys of Baraka,"$323,860",9,Nov 30,2005
rl41256449,Sympathy for Mr. Vengeance,"$45,289",6,Aug 19,2005
rl1197377025,The Libertine,"$4,835,065",819,Nov 25,2005
rl359761409,An Adolescent,"$65,171",2,Aug 26,2005
rl3025438209,The Goebbels Experiment,"$47,211",2,Aug 12,2005
rl2018608641,Edvard Munch,"$43,539",3,Jun 17,2005
rl2305000961,The Matador,"$12,594,698",905,Dec 30,2005
rl810190337,Classe Tous Risques,"$95,413",2,Nov 18,2005
rl3175122433,After Innocence,"$114,264",4,Oct 21,2005
rl142116353,Wasabi Tuna,"$51,036",5,Oct 28,2005
rl4268131841,On the Outs,"$49,940",11,Jul 13,2005
rl2789312001,Three Burials,"$5,027,684",356,Dec 14,2005
rl1332577793,Reel Paradise,"$31,918",6,Aug 17,2005
rl1934525953,Down to the Bone,"$30,241",2,Nov 25,2005
rl1179747841,Ellie Parker,"$34,410",6,Nov 11,2005
rl2705425921,39 Pounds of Love,"$28,195",8,Nov 23,2005
rl3145238017,Trilogy: The Weeping Meadow,"$24,966",1,Sep 14,2005
rl3429860865,Screen Door Jesus,"$59,000",3,Sep 30,2005
rl2152498689,Dear Wendy,"$23,106",7,Sep 23,2005
rl2336392705,The Aryan Couple,"$290,211",18,Nov 18,2005
rl2789705217,Blackmail Boy,"$22,393",1,Nov 18,2005
rl1298105857,The Last Dispatch,"$20,684",1,Jul 29,2005
rl4148856321,C.S.A.: The Confederate States of America,"$672,156",28,Oct 7,2005
rl1533642241,Oyster Farmer,"$15,456",2,Jul 29,2005
rl760710657,Go for Zucker,"$87,490",7,Dec 9,2005
rl3731588609,Private,"$15,811",3,Nov 18,2005
rl861177345,Gilles' Wife,"$32,799",2,Nov 18,2005
rl56264193,The Intruder,"$40,853",2,Dec 23,2005
rl961775105,The Far Side of the Moon,"$12,534",1,Dec 2,2005
rl3108144641,Aristide and the Endless Revolution,"$6,998",1,Nov 24,2005
rl3746858497,"Good Morning, Night","$10,093",1,Nov 11,2005
rl2792064513,The President's Last Bang,"$9,724",3,Oct 14,2005
rl1617135105,Marebito,"$13,983",3,Dec 9,2005
rl407143937,The Beauty Academy of Kabul,"$225,448",13,Nov 4,2005
rl1548846593,Electric Shadows,"$7,129",2,Dec 16,2005
rl3959457281,A Grin Without A Cat,"$43,616",1,May 1,2005
rl2069267969,Happy Feet,"$198,000,317","3,804",Nov 17,2006
rl3428484609,Casino Royale,"$167,445,960","3,443",Nov 17,2006
rl2990966273,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"$128,505,958","2,611",Nov 3,2006
rl508528129,The Departed,"$132,384,315","3,017",Oct 6,2006
rl2103936513,Night at the Museum,"$250,863,268","3,768",Dec 22,2006
rl1349158401,The Pursuit of Happyness,"$163,566,459","3,169",Dec 15,2006
rl3781592577,Open Season,"$85,105,259","3,833",Sep 29,2006
rl1148159489,The Santa Clause 3: The Escape Clause,"$84,500,122","3,458",Nov 3,2006
rl458393089,Flushed Away,"$64,665,672","3,707",Nov 3,2006
rl844072449,Deja Vu,"$64,038,616","3,108",Nov 22,2006
rl4150167041,Little Miss Sunshine,"$59,891,098","1,602",Jul 26,2006
rl3545335297,Eragon,"$75,030,163","3,030",Dec 15,2006
rl2287437313,The Guardian,"$55,011,732","3,241",Sep 29,2006
rl474711553,Charlotte's Web,"$82,985,708","3,745",Dec 15,2006
rl2573960705,The Prestige,"$53,089,891","2,305",Oct 20,2006
rl4200171009,The Holiday,"$63,224,849","2,698",Dec 8,2006
rl3077342721,Rocky Balboa,"$70,270,943","3,019",Dec 20,2006
rl1799521793,Apocalypto,"$50,866,635","2,465",Dec 8,2006
rl7505409,Stranger Than Fiction,"$40,660,952","2,270",Nov 10,2006
rl1885046273,The Illusionist,"$39,868,642","1,438",Aug 18,2006
rl2390066689,The Texas Chainsaw Massacre: The Beginning,"$39,517,763","2,820",Oct 6,2006
rl3176039937,Dreamgirls,"$103,365,956","2,797",Dec 15,2006
rl2372175361,The Nativity Story,"$37,629,831","3,083",Dec 1,2006
rl3360130561,Blood Diamond,"$57,377,916","1,920",Dec 8,2006
rl3360982529,The Good Shepherd,"$59,952,835","2,250",Dec 22,2006
rl608404993,Deck the Halls,"$35,093,569","3,205",Nov 22,2006
rl1198163457,The Queen,"$56,441,711","1,850",Sep 30,2006
rl1383630337,We Are Marshall,"$43,545,364","2,606",Dec 22,2006
rl3226240513,Deep Sea,"$46,412,757",47,Mar 3,2006
rl1045595649,Flicka,"$21,000,147","2,877",Oct 20,2006
rl155551233,Babel,"$34,302,837","1,251",Oct 27,2006
rl1566803457,The Marine,"$18,844,784","2,545",Oct 13,2006
rl3094775297,Unaccompanied Minors,"$16,655,224","2,775",Dec 8,2006
rl2051442177,Bobby,"$11,242,801","1,670",Nov 17,2006
rl2840036865,Black Christmas,"$16,273,581","1,544",Dec 25,2006
rl2791343617,Magnificent Desolation: Walking on the Moon 3D,"$34,137,524",82,Sep 23,2006
rl2756740609,Facing the Giants,"$10,178,331",441,Sep 29,2006
rl2891089409,The Fountain,"$10,144,010","1,472",Nov 22,2006
rl2806089217,The Nightmare Before Christmas,"$8,700,869",168,Oct 20,2006
rl3832907265,Tenacious D in the Pick of Destiny,"$8,334,575","1,919",Nov 22,2006
rl3461645825,A Good Year,"$7,459,300","2,067",Nov 10,2006
rl544638465,Turistas,"$7,027,762","1,572",Dec 1,2006
rl678397441,Running with Scissors,"$7,022,827",586,Oct 20,2006
rl3128657409,Wild Safari - A South African Adventure,"$16,621,530",21,Apr 8,2006
rl1130595841,Roving Mars,"$10,407,978",27,Jan 27,2006
rl3058861569,For Your Consideration,"$5,549,923",625,Nov 17,2006
rl2490992129,Volver,"$12,899,867",689,Nov 3,2006
rl91850241,Van Wilder 2: The Rise of Taj,"$4,300,645","1,979",Dec 1,2006
rl2992604673,The Last King of Scotland,"$17,606,684",540,Sep 27,2006
rl342590977,The Polar Express,"$2,940,722",37,Nov 17,2006
rl1229948417,Dhoom 2,"$2,643,586",63,Nov 23,2006
rl979469825,Little Children,"$5,463,019",115,Oct 6,2006
rl2774107649,The History Boys,"$2,706,659",165,Nov 21,2006
rl594642433,Shortbus,"$1,985,292",70,Oct 4,2006
rl4117071361,Mrs. Palfrey at the Claremont,"$1,720,953",22,Nov 25,2006
rl2638841345,Bugs!,"$19,063,544",33,Mar 12,2006
rl1012696577,Keeping Mum,"$1,619,466",79,Sep 15,2006
rl3914171905,Curse of the Golden Flower,"$6,566,773","1,234",Dec 21,2006
rl3242231297,Aliens of the Deep,"$8,968,684",27,Jan 28,2006
rl1599440385,Galapagos,"$18,630,372",14,Oct 29,2006
rl2104591873,The Wedding Weekend,"$1,215,045",84,Oct 27,2006
rl1464567297,Children of Men,"$35,552,383","1,524",Dec 25,2006
rl3866134017,Space Station 3D,"$93,383,953",64,Apr 19,2006
rl861111809,Fast Food Nation,"$1,005,539",321,Nov 17,2006
rl761103873,Jesus Camp,"$902,544",52,Sep 15,2006
rl896894465,Sweet Land,"$1,706,325",47,Oct 13,2006
rl3144648193,Santa vs. the Snowman 3D,"$928,275",29,Oct 30,2006
rl2455209473,Guadalupe,"$848,139",225,Dec 8,2006
rl2523694593,Roméo et Juliette,"$1,386,582",73,Dec 15,2006
rl2423752193,T-Rex: Back to the Cretaceous,"$53,354,743",38,Oct 23,2006
rl192579073,The Work and the Glory III: A House Divided,"$1,325,092",44,Nov 22,2006
rl2839709185,Army of Shadows,"$741,766",8,Apr 28,2006
rl4234642945,Notes on a Scandal,"$17,510,118",682,Dec 25,2006
rl1011320321,Bhagam Bhag,"$789,963",51,Dec 22,2006
rl2842265089,Pan's Labyrinth,"$37,634,615","1,143",Dec 29,2006
rl2555807233,Haunted Castle,"$13,651,656",10,Feb 23,2006
rl1114211841,The Painted Veil,"$8,060,487",287,Dec 20,2006
rl3780412929,The Good German,"$1,308,696",66,Dec 15,2006
rl760055297,Copying Beethoven,"$384,029",29,Nov 10,2006
rl1231914497,Letters from Iwo Jima,"$13,756,082",781,Dec 20,2006
rl3781002753,Kabul Express,"$302,458",50,Dec 15,2006
rl3158541825,American Hardcore,"$279,665",19,Sep 22,2006
rl845972993,Riding Alone for Thousands of Miles,"$252,325",13,Sep 1,2006
rl4064380417,49 Up,"$241,772",21,Oct 6,2006
rl2806941185,Driving Lessons,"$239,962",21,Oct 13,2006
rl2506917377,Romeo & Juliet: Sealed with a Kiss,"$463,002",27,Oct 27,2006
rl1650886145,Old Joy,"$255,923",12,Aug 25,2006
rl323585537,The Bridge,"$179,780",19,Oct 27,2006
rl6194689,Le petit lieutenant,"$216,724",3,Sep 8,2006
rl1599964673,Jonestown: The Life and Death of Peoples Temple,"$148,292",5,Oct 20,2006
rl3379332609,The Rules of the Game,"$273,641",5,Oct 27,2006
rl508134913,The Bridesmaid,"$111,728",6,Aug 4,2006
rl1987675649,Venus,"$3,347,411",168,Dec 21,2006
rl2958788097,Inland Empire,"$861,355",15,Dec 6,2006
rl2658305537,Summer Storm,"$95,204",10,Mar 17,2006
rl442795521,Mutual Appreciation,"$103,509",5,Sep 1,2006
rl4282942977,The Cave of the Yellow Dog,"$141,803",11,Nov 10,2006
rl2689041921,Black Gold,"$93,477",6,Oct 6,2006
rl1534494209,2 or 3 Things I Know About Her,"$104,038",2,Nov 17,2006
rl291866113,Mongolian Ping Pong,"$71,223",5,Apr 21,2006
rl1767540225,Iraq in Fragments,"$204,462",12,Nov 8,2006
rl1349486081,Samoan Wedding,"$72,244",3,Nov 10,2006
rl3377694209,Flannel Pajamas,"$123,301",4,Nov 15,2006
rl1936229889,Perfume: The Story of a Murderer,"$2,223,293",280,Dec 27,2006
rl138446337,Absolute Wilson,"$66,217",3,Oct 27,2006
rl1717929473,Moonlight,"$51,570",2,May 19,2006
rl659195393,Climates,"$119,958",7,Oct 27,2006
rl3259008513,Alien Adventure,"$8,959,784",10,Aug 20,2006
rl1751156225,Lunacy,"$48,324",5,Aug 9,2006
rl3242362369,The Aura,"$58,804",4,Nov 15,2006
rl189302273,Candy,"$45,128",12,Nov 17,2006
rl1716094465,Broken Sky,"$29,185",2,Sep 29,2006
rl743540225,Eating Out 2: Sloppy Seconds,"$37,072",5,Nov 24,2006
rl4115695105,Family Law,"$38,605",6,Dec 6,2006
rl3058206209,The Case of the Grinning Cat,"$20,944",1,Jul 21,2006
rl174425601,Monkey Warfare,"$36,875",3,Dec 8,2006
rl795772417,The Secret Life of Words,"$20,678",3,Dec 15,2006
rl3058796033,El Topo,"$80,302",4,Dec 13,2006
rl40928769,Snow Cake,"$26,651",12,Apr 27,2006
rl124159489,Off the Black,"$24,425",4,Dec 8,2006
rl2842199553,The Piano Tuner of EarthQuakes,"$29,121",3,Nov 17,2006
rl1431078401,Days of Glory,"$320,700",29,Dec 6,2006
rl2993194497,"The Photographer, His Wife, Her Lover","$12,546",1,Jul 26,2006
rl343574017,Words of My Perfect Teacher,"$20,318",3,Dec 22,2006
rl3748169217,Plagues and Pleasures on the Salton Sea,"$53,471",3,Feb 24,2006
rl541099521,Abduction: The Megumi Yokota Story,"$26,859",1,Nov 24,2006
rl91915777,The World According to Shorts,"$12,908",1,Jul 21,2006
rl3445786113,Miss Potter,"$3,005,605",102,Dec 29,2006
rl4133914113,Opal Dream,"$14,443",4,Nov 22,2006
rl2540471809,Romántico,"$29,460",5,Nov 1,2006
rl2640807425,Matthew Barney: No Restraint,"$16,136",6,Dec 20,2006
rl1749386753,Backstage,"$12,663",2,Nov 22,2006
