bom_id,title,total_gross,theaters,release_date,year
rl943949313,A Little Chaos,558173,87,2015-06-26,2015
rl3444147713,By the Sea,538460,142,2015-11-13,2015
rl1700103681,Gabbar is Back,534601,107,2015-05-01,2015
rl2908718593,The Last: Naruto the Movie,524451,34,2015-02-20,2015
rl1601996289,Shaandaar,521794,136,2015-10-22,2015
rl4168975873,The Black Panthers: Vanguard of the Revolution,516893,12,2015-09-02,2015
rl726631937,Deli Man,502294,38,2015-02-27,2015
rl3263006209,Remember,547009,43,2015-10-16,2015
rl4286416385,Steve Jobs: The Man in the Machine,494506,68,2015-09-04,2015
rl2407368193,Phantom,489984,93,2015-08-28,2015
rl3161490945,Somewhere Only We Know,482341,46,2015-02-13,2015
rl1296664065,Brotherly Love,478595,200,2015-04-24,2015
rl457213441,About Elly,470760,16,2015-04-08,2015
rl1583252993,Let's Get Married,462918,39,2015-04-03,2015
rl1548125697,Bombay Velvet,450692,218,2015-05-15,2015
rl3447555585,Attack on Titan Part 1,449523,290,2015-09-30,2015
rl2136180225,Felix and Meira,447353,44,2015-04-17,2015
rl2726135297,Rosenwald,433924,21,2015-08-14,2015
rl192775681,Listen to Me Marlon,425831,38,2015-07-29,2015
rl1165788673,The Witness,418063,40,2015-10-30,2015
rl981239297,Unbranded,410185,80,2015-09-25,2015
rl1397065217,Badlapur,409166,82,2015-02-20,2015
rl3965224449,The Hunting Ground,405917,25,2015-02-27,2015
rl3662841345,Freetown,401328,124,2015-04-08,2015
rl1182565889,Peggy Guggenheim: Art Addict,498428,25,2015-11-06,2015
rl2756347393,Coming Home,377607,55,2015-09-09,2015
rl645760513,The Second Mother,376986,223,2015-08-28,2015
rl1937606145,Katti Batti,364932,127,2015-09-18,2015
rl3413935617,Kahlil Gibran's The Prophet,370146,1,2015-10-01,2015
rl2085717505,Effie Gray,352534,201,2015-04-03,2015
rl1751352833,Maps to the Stars,350741,66,2015-02-27,2015
rl1281852929,Noble,347321,175,2015-05-08,2015
rl3615327745,Talvar,342370,51,2015-10-02,2015
rl1970243073,Saint Laurent,429477,59,2015-05-08,2015
rl1534952961,Northern Limit Line,337907,13,2015-07-17,2015
rl2990900737,Ballet 422,333554,27,2015-02-06,2015
rl4235101697,Shamitabh,324597,137,2015-02-06,2015
rl3864299009,Good Kill,316472,143,2015-05-15,2015
rl1816954369,David and Goliath,316100,34,2015-04-03,2015
rl1014793729,Heart of a Dog,420813,22,2015-10-21,2015
rl846169601,Running Man,310978,21,2015-01-30,2015
rl847021569,Attack on Titan Part 2,305934,230,2015-10-20,2015
rl3061614081,The Man in 3B,291513,36,2015-11-06,2015
rl343705089,Taxi,321642,20,2015-10-02,2015
rl744982017,N.H 10,303587,40,2015-03-13,2015
rl289441281,Above and Beyond,288751,13,2015-01-30,2015
rl3061679617,Go Away Mr. Tumor,286639,18,2015-08-14,2015
rl410748417,White God,282358,29,2015-03-27,2015
rl108889601,A Borrowed Identity,281540,22,2015-06-26,2015
rl3797648897,In the Name of My Daughter,277528,50,2015-05-15,2015
rl880051713,Tevar,236002,127,2015-01-09,2015
rl477922817,Love,249083,25,2015-10-30,2015
rl1954317825,Janis: Little Girl Blue,410465,26,2015-11-27,2015
rl3967649281,Carter High,240214,28,2015-10-30,2015
rl612206081,Hamari Adhuri Kahani,235361,67,2015-06-12,2015
rl1497466369,Miss Granny,234573,13,2015-01-16,2015
rl1014007297,Slow West,229094,54,2015-05-20,2015
rl1484097025,The Taking of Tiger Mountain,228984,13,2015-01-02,2015
rl2474411521,A Royal Night Out,228136,158,2015-12-04,2015
rl2590541313,A Pigeon Sat on a Branch Reflecting on Existence,222989,17,2015-06-03,2015
rl1903986177,Pyaar Ka Punchnama 2,222856,49,2015-10-16,2015
rl2522383873,Human Capital,158549,11,2015-01-09,2015
rl3159066113,Chocolate City,212662,24,2015-05-22,2015
rl4252796417,Fall in Love Like a Star,212508,36,2015-12-04,2015
rl55346689,Dark Places,208588,151,2015-08-07,2015
rl1484555777,Heneral Luna,206040,42,2015-10-30,2015
rl293438977,Hitchcock/Truffaut,260430,23,2015-12-02,2015
rl2456389121,Escobar: Paradise Lost,195792,105,2015-06-26,2015
rl2053277185,Merchants of Doubt,308156,30,2015-03-06,2015
rl2606073345,Gemma Bovery,191533,29,2015-05-29,2015
rl3846866433,The Connection,190980,27,2015-05-15,2015
rl979404289,Lost and Love,188817,24,2015-03-20,2015
rl1551730177,Stonewall,187674,129,2015-09-25,2015
rl2808120833,Maggie,187112,79,2015-05-08,2015
rl1901037057,Detective K: Secret of the Lost Island,185367,19,2015-03-06,2015
rl4286350849,The Priests,185093,13,2015-11-26,2015
rl960660993,An Honest Liar,180590,15,2015-03-06,2015
rl90146305,Lambert & Stamp,183320,31,2015-04-03,2015
rl1533969921,Serena,176391,59,2015-03-27,2015
rl1350403585,The Young and Prodigious T.S. Spivet,173564,100,2015-07-31,2015
rl3427829249,The Farewell Party,172860,14,2015-05-22,2015
rl3900540417,All Things Must Pass,172394,14,2015-10-16,2015
rl3950872065,A Brilliant Young Mind,171793,18,2015-09-11,2015
rl4084499969,Time Out of Mind,166775,18,2015-09-09,2015
rl2020640257,Zhongkui: Snow Girl and the Dark Crystal,165428,24,2015-02-27,2015
rl3511191041,C'est Si Bon,164167,23,2015-02-13,2015
rl2524743169,Sheng zhe wei wang,163406,17,2015-11-11,2015
rl1178633729,After the Ball,161820,43,2015-02-27,2015
rl2373748225,Mustang,845464,57,2015-11-20,2015
rl2604762625,3 Hearts,161129,29,2015-03-13,2015
rl2575140353,Theeb,283024,27,2015-11-06,2015
rl427591169,Hell and Back,157768,411,2015-10-02,2015
rl1836877313,Experimenter,155575,30,2015-10-16,2015
rl189761025,Desert Dancer,155271,36,2015-04-10,2015
rl2789836289,"Good Day, Ramon",154356,29,2015-01-30,2015
rl1782941185,Backstreet Boys: Show 'Em What You're Made Of,153068,60,2015-01-30,2015
rl2038269441,Samba,151530,27,2015-07-24,2015
rl2306311681,The Tribe,150564,13,2015-06-17,2015
rl1769833985,Forever Young,149761,14,2015-07-10,2015
rl3581773313,The New Girlfriend,146754,45,2015-09-18,2015
rl1482655233,The Last Five Years,145427,36,2015-02-13,2015
rl2977269249,Tangerines,144501,12,2015-04-17,2015
rl2172487169,45 Years,4247285,251,2015-12-23,2015
rl3712058881,5 to 7,162685,27,2015-04-03,2015
rl192316929,Twenty,136125,25,2015-04-17,2015
rl3211757057,La Sapienza,135392,6,2015-03-20,2015
rl1719502337,Cop Car,134552,60,2015-08-07,2015
rl273581569,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,133443,7,2015-04-22,2015
rl979600897,Manglehorn,143101,27,2015-06-19,2015
rl1585219073,A Ballerina's Tale,131995,16,2015-10-14,2015
rl3647112705,Mississippi Grind,130541,46,2015-09-25,2015
rl3529278977,Kung Fu Jungle,129784,28,2015-04-24,2015
rl2356971009,A Journey Through Time with Antony,127381,17,2015-11-18,2015
rl2004715009,Boulevard,126150,11,2015-07-10,2015
rl2491254273,Son of Saul,1777043,180,2015-12-18,2015
rl3296364033,Z for Zachariah,121461,29,2015-08-28,2015
rl2890892801,Digging for Fire,119364,30,2015-08-21,2015
rl3699213825,Love Live! The School Idol Movie,115840,28,2015-09-11,2015
rl1986823681,Road Hard,113169,22,2015-03-06,2015
rl3413018113,She's Funny That Way,111996,26,2015-08-21,2015
rl2692580865,Memories of the Sword,111071,22,2015-08-28,2015
rl1483507201,Roar,110048,19,2015-04-15,2015
rl2975958529,The Look of Silence,109089,14,2015-07-17,2015
rl1732281857,Adult Beginners,108808,54,2015-04-24,2015
rl3783099905,The Beauty Inside,108083,23,2015-09-11,2015
rl3548153345,The Himalayas,696717,36,2015-12-18,2015
rl2504754689,Chronicles of Evil,105057,13,2015-05-15,2015
rl4218258945,Results,104507,21,2015-05-29,2015
rl374375937,Every Secret Thing,103536,20,2015-05-15,2015
rl1518110209,In Jackson Heights,121094,8,2015-11-04,2015
rl3477374465,A Lego Brickumentary,101531,93,2015-07-31,2015
rl342066689,Man from Reno,101438,7,2015-03-27,2015
rl2642249217,James White,101368,12,2015-11-13,2015
rl2424079873,Ghost in the Shell: The New Movie,101203,267,2015-11-10,2015
rl2487715329,Black Souls,101088,11,2015-04-10,2015
rl2017560065,1915,111682,10,2015-04-17,2015
rl1920828929,A Poem Is a Naked Person,96592,5,2015-07-01,2015
rl3430778369,Saving Mr. Wu,92696,24,2015-10-02,2015
rl1265993217,The Tales of Hoffmann,91930,9,2015-03-13,2015
rl92046849,Christmas Eve,91302,44,2015-12-04,2015
rl2675803649,Queen of Earth,91218,12,2015-08-26,2015
rl794723841,Legends from the Sky,91462,8,2015-01-30,2015
rl595363329,Beasts of No Nation,90777,31,2015-10-16,2015
rl4202530305,Hero,88675,53,2015-09-11,2015
rl2154989057,Sunshine Superman,88097,21,2015-05-22,2015
rl1467450881,Trace Amounts,80735,7,2015-01-02,2015
rl3746989569,Heaven Knows What,80734,14,2015-05-29,2015
rl995001857,Do I Sound Gay?,119388,18,2015-07-10,2015
rl1031570945,Nasty Baby,79800,18,2015-10-23,2015
rl1249674753,Tab Hunter Confidential,85812,9,2015-10-16,2015
rl3192358401,Blackbird,78400,13,2015-04-24,2015
rl3850208769,Anomalisa,3759286,573,2015-12-30,2015
rl3661989377,Batkid Begins: The Wish Heard Around the World,74709,14,2015-06-26,2015
rl4068312577,Dragon Blade,74068,14,2015-09-04,2015
rl2489091585,Freaks of Nature,70958,107,2015-10-30,2015
rl1568507393,The Wonders,73378,15,2015-10-30,2015
rl2943059457,Predestination,68372,20,2015-01-09,2015
rl3562571265,I Am Big Bird: The Caroll Spinney Story,67845,17,2015-05-06,2015
rl2709358081,Turbo Kid,67069,31,2015-08-28,2015
rl2877130241,People Places Things,67046,19,2015-08-14,2015
rl290555393,Eden,65460,15,2015-06-19,2015
rl3229451777,The Office,63675,15,2015-09-18,2015
rl1065125377,Drunk Stoned Brilliant Dead,62660,22,2015-09-25,2015
rl1383958017,Only You,61565,13,2015-07-24,2015
rl105678337,Dark Star: HR Gigers Welt,61845,10,2015-05-15,2015
rl659850753,Girlhood,60765,5,2015-01-30,2015
rl3495593473,Jauja,60231,3,2015-03-20,2015
rl2354546177,Gueros,60114,5,2015-05-20,2015
rl3598550529,Cooties,60058,29,2015-09-18,2015
rl3179120129,I Smile Back,58738,18,2015-10-23,2015
rl3914237441,The Duke of Burgundy,64521,10,2015-01-23,2015
rl862881281,The Search for General Tso,54275,13,2015-01-02,2015
rl259884545,The Ark of Mr Chow,54075,12,2015-06-19,2015
rl3007612417,Beloved Sisters,54030,9,2015-01-09,2015
rl121865729,Aloft,53086,17,2015-05-22,2015
rl2625472001,Quay,51858,2,2015-08-19,2015
rl528320001,We Come as Friends,50921,8,2015-08-14,2015
rl1199343105,Flowers,61568,5,2015-10-30,2015
rl326993409,The Yes Men Are Revolting,50190,20,2015-06-12,2015
rl1283229185,The Advocate: A Missing Body,50162,9,2015-10-23,2015
rl779912705,Heist,50136,24,2015-11-13,2015
rl74679809,Spring,49970,15,2015-03-20,2015
rl4219307521,Difret,49667,4,2015-10-23,2015
rl2893841921,Red Herring,49480,28,2015-10-30,2015
rl1131316737,The Seven Five,48869,5,2015-05-08,2015
rl2843575809,Bangistan,48694,41,2015-08-07,2015
rl610240001,The Lady in the Van,10021175,602,2015-12-04,2015
rl1715635713,Appropriate Behavior,46912,11,2015-01-16,2015
rl4285433345,Shanghai,46425,103,2015-10-02,2015
rl3292825089,Beyond the Reach,45895,27,2015-04-17,2015
rl2170652161,Lost River,45431,3,2015-04-10,2015
rl3982853633,Mr. X,44995,52,2015-04-17,2015
rl1567589889,The Salvation,44903,28,2015-02-27,2015
rl175998465,Madame Bovary,44235,15,2015-06-12,2015
rl662537729,Charlie's Country,42937,8,2015-06-05,2015
rl2340259329,Ingrid Bergman: In Her Own Words,138148,13,2015-11-13,2015
rl2591917569,Breathe,42297,13,2015-09-11,2015
rl3529999873,Nowitzki: The Perfect Shot,41340,4,2015-07-10,2015
rl3110766081,Queen & Country,41297,9,2015-02-18,2015
rl226330113,The New Rijksmuseum - The Film,40578,5,2015-06-19,2015
rl2289862145,The Phone,40516,11,2015-11-06,2015
rl1266517505,What Our Fathers Did: A Nazi Legacy,40119,14,2015-11-06,2015
rl1367115265,Entertainment,55506,9,2015-11-13,2015
rl343442945,WARx2,2310625,16,2015-09-18,2015
rl1635616257,Prophet's Prey,39347,9,2015-09-18,2015
rl1501398529,Lila & Eve,38263,22,2015-07-17,2015
rl2405664257,Match,37285,9,2015-01-14,2015
rl1682212353,Before We Go,37151,21,2015-09-04,2015
rl2690680321,The Mafia Kills Only in Summer,37134,5,2015-03-06,2015
rl3176629761,Grey Gardens,36923,1,2015-03-06,2015
rl2473690625,Sister Code,36676,37,2015-05-08,2015
rl1904051713,Knock Knock,36336,22,2015-10-09,2015
rl2810021377,The Kindergarten Teacher,36190,4,2015-07-31,2015
rl4001203713,Welcome to Leith,36010,5,2015-09-09,2015
rl863798785,Finders Keepers,35555,32,2015-09-25,2015
rl1149011457,The Pearl Button,42166,5,2015-10-23,2015
rl1081968129,Wild City,34866,11,2015-07-31,2015
rl2926609921,Song One,32251,27,2015-01-23,2015
rl3546383873,Love Forecast,32211,1,2015-01-23,2015
rl2151908865,Amira & Sam,31849,10,2015-01-30,2015
rl2038203905,The Forbidden Room,34404,5,2015-10-07,2015
rl2759624193,Out 1,31539,4,2015-11-06,2015
rl1786545665,Don Verdean,31309,40,2015-12-11,2015
rl394102273,"3 1/2 Minutes, 10 Bullets",30407,8,2015-06-19,2015
rl695174657,Runoff,30186,6,2015-06-26,2015
rl276661761,Paul Taylor: Creative Domain,30168,7,2015-09-11,2015
rl1098745345,Paulette,29494,2,2015-08-14,2015
rl174949889,Rebels of the Neon God,28791,4,2015-04-10,2015
rl2890106369,Americons,28782,14,2015-01-23,2015
rl1532397057,Hard to Be a God,28608,3,2015-01-30,2015
rl511542785,The Nightmare,28281,16,2015-06-05,2015
rl2390525441,Censored Voices,41260,6,2015-11-20,2015
rl2254341633,"Like Sunday, Like Rain",28208,6,2015-03-06,2015
rl2222818817,7 Chinese Brothers,28180,8,2015-08-28,2015
rl3531441665,The Cut,28066,5,2015-09-18,2015
rl1063028225,The Keeping Room,27166,10,2015-09-25,2015
rl1803388417,Tap World,26747,3,2015-07-10,2015
rl3512829441,Love at First Fight,25229,7,2015-05-22,2015
rl2573895169,R100,24956,11,2015-01-23,2015
rl323454465,Big Game,24752,11,2015-06-26,2015
rl4051535361,Olvidados,24638,1,2015-09-18,2015
rl1851557377,Kill Me Three Times,24296,16,2015-04-10,2015
rl88638977,Can't Stand Losing You: Surviving the Police,23262,5,2015-03-20,2015
rl2055046657,Hippocrates: Diary of a French Doctor,23050,2,2015-06-19,2015
rl2138932737,Court,22898,2,2015-07-15,2015
rl1735362049,Salut d'Amour,22480,1,2015-04-10,2015
rl2659026433,Slow Learners,22272,6,2015-08-19,2015
rl2440922625,Princess Cut,22167,4,2015-07-28,2015
rl2457634305,Mediterranea,22076,2,2015-11-20,2015
rl1027769857,Animals,21821,11,2015-05-15,2015
rl4232480257,Boy Meets Girl,20441,4,2015-02-06,2015
rl710968833,"Love, Rosie",20431,15,2015-02-06,2015
rl1632994817,Futuro Beach,20262,4,2015-02-27,2015
rl1350338049,Friends and Romans,20136,14,2015-10-23,2015
rl3917317633,Peace Officer,26632,11,2015-09-16,2015
rl1850902017,Forbidden Games,19889,1,2015-04-24,2015
rl3798107649,Misery Loves Comedy,19634,8,2015-04-24,2015
rl612140545,Going Away,19501,1,2015-10-02,2015
rl3984426497,The Challenger,19003,28,2015-09-11,2015
rl1013024257,Little Accidents,10071,17,2015-01-16,2015
rl1736279553,Ardor,18565,17,2015-07-17,2015
rl828474881,The Little Death,18238,4,2015-06-26,2015
rl1331004929,Gangnam 1970,18022,1,2015-02-06,2015
rl1870497281,The Great Museum,18020,1,2015-07-03,2015
rl226264577,The Other One,17727,6,2015-06-26,2015
rl2306639361,The Boy and the World,129480,26,2015-12-11,2015
rl1920763393,Trash,17484,17,2015-10-09,2015
rl1820165633,Strangerland,17472,15,2015-07-10,2015
rl721520129,Love Thy Nature,41149,17,2015-02-19,2015
rl1028752897,Eastern Boys,16831,2,2015-02-27,2015
rl4017980929,Extraction,16775,13,2015-12-18,2015
rl743474689,Eva,16738,50,2015-03-13,2015
rl561808897,This Changes Everything,16692,1,2015-10-03,2015
rl1820034561,Who Took Johnny,16595,2,2015-04-24,2015
rl2304280065,The Human Centipede III (Final Sequence),16184,23,2015-05-22,2015
rl3900474881,Can You Dig This,15909,13,2015-11-27,2015
rl89490945,Full Moon in Paris,15726,1,2015-04-17,2015
rl2474477057,Number One Fan,15549,1,2015-09-04,2015
rl38503937,Cheatin',15077,10,2015-04-03,2015
rl1065190913,Zombeavers,14947,11,2015-03-20,2015
rl1700038145,Gloria,14701,3,2015-07-17,2015
rl675382785,10 Days in a Madhouse,14616,10,2015-11-11,2015
rl3561588225,Buzzard,14591,11,2015-03-06,2015
rl4269573633,River of Fundament,44840,2,2015-12-04,2015
rl2726069761,The Hallow,13906,8,2015-11-06,2015
rl1803519489,Blackfoot Trail,13848,1,2015-03-20,2015
rl3833366017,Noma: My Perfect Storm,21130,5,2015-12-18,2015
rl4030957057,Amour Fou,13702,3,2015-03-18,2015
rl2071823873,Eli,13547,18,2015-06-19,2015
rl2239596033,The World of Kanako,16627,12,2015-12-04,2015
rl1568441857,10.000 Km,12423,11,2015-07-10,2015
rl1652393473,The Armor of Light,12267,26,2015-10-30,2015
rl226002433,Wa-shoku Dream: Beyond Sushi,12240,1,2015-04-10,2015
rl996443649,A Murder in the Park,12088,3,2015-06-26,2015
rl461211137,Little England,12077,1,2015-05-17,2015
rl2053539329,Of Horses and Men,11894,2,2015-03-06,2015
rl2505147905,Emptying the Skies,11811,2,2015-04-22,2015
rl1516471809,Marie's Story,11720,8,2015-05-01,2015
rl6063617,Kidnapping of Michel Houellebecq,11546,1,2015-03-25,2015
rl4152133121,Consumed,20476,3,2015-11-10,2015
rl1364166145,The Devil's Violinist,11294,10,2015-01-30,2015
rl2220721665,Just Before I Go,10970,2,2015-04-24,2015
rl2941224449,Digging Up the Marrow,10969,1,2015-02-12,2015
rl561874433,Wolf Totem,210591,5,2015-09-11,2015
rl2340193793,Sembene!,28059,3,2015-11-13,2015
rl25003521,Mala Mala,10761,2,2015-07-01,2015
rl4034692609,Gabo: The Creation of Gabriel Garcia Marquez,19337,4,2015-10-01,2015
rl2936112641,Dark Horse,90136,7,2015-09-20,2015
rl2622588417,Empire of Lust,10654,1,2015-03-06,2015
rl3177612801,"One Cut, One Life",9406,2,2015-05-13,2015
rl1498580481,The Forecaster,10172,1,2015-03-27,2015
rl1399031297,The Life and Mind of Mark DeFriest,10021,6,2015-03-06,2015
rl2734786049,Our Little Sister,64441,10,2015-09-23,2015
rl1467713025,Wild Canaries,19777,4,2015-02-25,2015
rl3463677441,Still Life,9481,5,2015-01-16,2015
rl1820296705,Every Thing Will Be Fine,9233,2,2015-12-04,2015
rl4266493441,Cupcakes,9129,3,2015-03-27,2015
rl3783034369,"Arabian Nights - Volume 1, The Restless One",12260,3,2015-12-04,2015
rl1751025153,The Lesson,9045,1,2015-03-04,2015
rl394036737,Butterfly Girl,17503,3,2015-04-03,2015
rl444368385,Northern Soul,8886,10,2015-10-02,2015
rl159155713,B-Side,8870,3,2015-07-10,2015
rl2187953665,The Pardon,8845,3,2015-06-26,2015
rl1333626369,Paulo Coelho's Best Story,8808,5,2015-07-31,2015
rl243041793,Dawn of the Crescent Moon,8799,3,2015-07-24,2015
rl1753056769,Meet Me in Montenegro,8612,10,2015-07-10,2015
rl3411052033,Farewell to Hollywood,8601,3,2015-02-25,2015
rl3011347969,Counting,8374,1,2015-07-31,2015
rl2189198849,The Girl in the Book,8245,10,2015-12-11,2015
rl2222753281,A Fool,8212,2,2015-11-27,2015
rl1836942849,Jellyfish Eyes,8176,1,2015-07-15,2015
rl175932929,Straight Outta Tompkins,8022,2,2015-03-06,2015
rl2741405185,One Small Hitch,7965,10,2015-02-06,2015
rl1534887425,Kilo Two Bravo,7891,11,2015-11-13,2015
rl276596225,A Hard Day,19004,2,2015-07-17,2015
rl2558363137,The Great Man,7814,1,2015-08-14,2015
rl1094878721,Area 51,7556,16,2015-05-15,2015
rl3699148289,The Winding Stream,33420,3,2015-12-16,2015
rl4083582465,On the Way to School,7424,2,2015-02-06,2015
rl41780737,Rubble Kings,7416,3,2015-06-19,2015
rl1129547265,The Film Critic,7358,2,2015-05-15,2015
rl3078456833,The Dinner,7282,2,2015-08-07,2015
rl1231980033,Set Fire to the Stars,4280,3,2015-06-12,2015
rl3531376129,Dreams Rewired,11843,4,2015-11-12,2015
rl222463489,Antarctic Edge: 70° South,7193,1,2015-04-17,2015
rl3932063233,Li'l Quinquin,7192,2,2015-01-02,2015
rl1481999873,Gabriel,6959,3,2015-06-19,2015
rl4082664961,Hungry Hearts,6921,6,2015-06-05,2015
rl2507245057,The Sisterhood of Night,6870,10,2015-04-10,2015
rl4269639169,Steve McQueen: The Man & Le Mans,6843,2,2015-11-13,2015
rl4085089793,Capture the Flag,6690,20,2015-12-04,2015
rl1232963073,Horse Money,6508,1,2015-07-24,2015
rl2993849857,The Suicide Theory,6434,10,2015-07-10,2015
rl1518175745,Alleluia,6334,3,2015-07-17,2015
rl2776466945,The Night of the Shooting Stars,6186,1,2015-08-12,2015
rl4265969153,Barely Lethal,6075,22,2015-04-30,2015
rl1264813569,The Marquise of O,6048,2,2015-03-27,2015
rl376210945,The Riot Club,7734,5,2015-03-27,2015
rl3313337857,"Sex, Death and Bowling",5972,3,2015-10-30,2015
rl3345188353,Medeas,5895,2,2015-01-16,2015
rl2524808705,Top Spin,5858,4,2015-08-21,2015
rl3397223937,Shout Gladi Gladi,5839,2,2015-10-02,2015
rl1853720065,The Wanted 18,5680,2,2015-06-19,2015
rl410879489,Tu Dors Nicole,5662,1,2015-05-29,2015
rl2709292545,This Isn't Funny,5654,1,2015-11-06,2015
rl142378497,Gone Doggy Gone,14354,5,2015-06-26,2015
rl1702659585,Chic!,5587,1,2015-05-01,2015
rl2875622913,Our Man in Tehran,5573,3,2015-05-15,2015
rl325158401,The Living,5514,4,2015-04-03,2015
rl3243279873,Far from Men,5336,2,2015-05-01,2015
rl3698230785,She's Lost Control,5319,1,2015-03-20,2015
